TimeStamp,RealTime,LeftPupilDiameter,RightPupilDiameter,EyePosition,EyeRotation,EyeDirection,VergencePosition,HeadRotation,MarkerEyePosition,MarkerEyeRotation,MarkerEyeDirection,MarkerVergencePosition,MarkerHeadRotation,LeftEyeOpenness,RightEyeOpenness,GazeTarget,Situation,SituationRecognized,StartCompression
0,7327173,0.0034,0.0037,(-0.605| -0.869| 0.587),(-0.588| -0.431| 0.505| -0.463),(-0.194| -0.979| -0.063),(-0.682| -1.259| 0.562),(-0.542| -0.475| 0.463| -0.516),(1.859| -1.049| -5.164),(0.122| -0.006| 0.065| 0.990),(0.005| -0.243| 0.970),(1.875| -1.853| -1.949),(0.030| -0.013| 0.065| 0.997),0.91,0.918,None,0,0,0
0,7327189,0.0034,0.0034,(-0.605| -0.862| 0.588),(-0.584| -0.434| 0.502| -0.468),(-0.181| -0.982| -0.058),(-0.672| -1.226| 0.566),(-0.540| -0.476| 0.461| -0.518),(1.858| -1.049| -5.228),(0.115| -0.008| 0.065| 0.991),(0.000| -0.229| 0.973),(1.858| -1.757| -2.222),(0.026| -0.013| 0.065| 0.997),0.911,0.904,None,0,0,0
0,7327206,0.0035,0.0038,(-0.606| -0.855| 0.589),(-0.565| -0.468| 0.470| -0.491),(-0.071| -0.994| -0.077),(-0.637| -1.287| 0.555),(-0.540| -0.476| 0.460| -0.519),(1.857| -1.050| -5.286),(0.061| 0.004| 0.066| 0.996),(0.016| -0.121| 0.993),(1.916| -1.487| -1.692),(0.025| -0.014| 0.066| 0.997),0.865,0.873,None,0,0,0
0,7327223,0.0034,0.0037,(-0.606| -0.849| 0.589),(-0.550| -0.493| 0.443| -0.508),(0.015| -0.996| -0.091),(-0.600| -1.254| 0.552),(-0.541| -0.476| 0.459| -0.520),(1.855| -1.055| -5.338),(0.018| 0.014| 0.066| 0.998),(0.029| -0.035| 0.999),(1.955| -1.172| -1.948),(0.025| -0.014| 0.068| 0.997),0.877,0.862,None,0,0,0
0,7327239,0.0034,0.0035,(-0.608| -0.844| 0.590),(-0.532| -0.503| 0.432| -0.526),(0.070| -0.995| -0.072),(-0.583| -1.189| 0.565),(-0.541| -0.475| 0.459| -0.520),(1.852| -1.063| -5.374),(-0.010| 0.006| 0.066| 0.998),(0.011| 0.020| 1.000),(1.883| -1.004| -2.490),(0.025| -0.013| 0.069| 0.997),0.906,0.876,None,0,0,0
0,7327256,0.0034,0.0035,(-0.609| -0.841| 0.590),(-0.539| -0.512| 0.421| -0.519),(0.078| -0.991| -0.106),(-0.582| -1.185| 0.553),(-0.542| -0.475| 0.460| -0.519),(1.853| -1.071| -5.402),(-0.013| 0.023| 0.067| 0.997),(0.044| 0.029| 0.999),(1.982| -0.988| -2.518),(0.027| -0.013| 0.068| 0.997),0.94,0.896,None,0,0,0
0,7327289,0.0034,0.0038,(-0.610| -0.837| 0.590),(0.516| 0.528| -0.402| 0.541),(0.156| -0.984| -0.090),(-0.517| -1.423| 0.536),(-0.546| -0.472| 0.464| -0.514),(1.856| -1.081| -5.434),(0.053| -0.018| -0.067| -0.996),(0.028| 0.107| 0.994),(1.997| -0.548| -0.503),(0.035| -0.012| 0.067| 0.997),0.945,0.923,CompressionCountText,0,0,0
0,7327306,0.0034,0.0038,(-0.611| -0.838| 0.590),(0.497| 0.531| -0.397| 0.560),(0.199| -0.978| -0.058),(-0.520| -1.284| 0.563),(-0.549| -0.469| 0.468| -0.510),(1.857| -1.088| -5.432),(0.075| -0.003| -0.066| -0.995),(-0.004| 0.150| 0.989),(1.841| -0.518| -1.673),(0.042| -0.012| 0.066| 0.997),0.973,0.949,CompressionStatsText,0,0,0
0,7327323,0.0034,0.0038,(-0.612| -0.840| 0.589),(0.518| 0.520| -0.411| 0.541),(0.138| -0.987| -0.077),(-0.478| -1.803| 0.514),(-0.552| -0.466| 0.473| -0.505),(1.859| -1.096| -5.409),(0.044| -0.011| -0.067| -0.997),(0.015| 0.089| 0.996),(1.982| -0.376| 2.684),(0.050| -0.012| 0.065| 0.997),0.988,0.953,None,0,0,0
0,7327356,0.0036,0.0038,(-0.613| -0.848| 0.588),(0.498| 0.526| -0.405| 0.558),(0.183| -0.982| -0.048),(-0.537| -1.255| 0.569),(-0.557| -0.460| 0.482| -0.496),(1.862| -1.109| -5.347),(0.068| 0.003| -0.065| -0.996),(-0.015| 0.134| 0.991),(1.812| -0.645| -1.927),(0.065| -0.013| 0.061| 0.996),0.99,0.962,CompressionStatsText,0,0,0
0,7327373,0.0036,0.0038,(-0.613| -0.854| 0.588),(0.507| 0.528| -0.404| 0.548),(0.169| -0.983| -0.073),(-0.544| -1.261| 0.557),(-0.559| -0.457| 0.486| -0.493),(1.865| -1.115| -5.296),(0.059| -0.009| -0.064| -0.996),(0.011| 0.120| 0.993),(1.903| -0.703| -1.873),(0.070| -0.013| 0.061| 0.996),0.987,0.969,CompressionCountText,0,0,0
0,7327389,0.0036,0.0038,(-0.614| -0.861| 0.587),(0.507| 0.529| -0.404| 0.547),(0.168| -0.983| -0.074),(-0.544| -1.268| 0.556),(-0.561| -0.454| 0.490| -0.489),(1.866| -1.120| -5.240),(0.059| -0.010| -0.063| -0.996),(0.012| 0.119| 0.993),(1.909| -0.707| -1.808),(0.077| -0.014| 0.059| 0.995),1,0.964,CompressionCountText,0,0,0
0,7327406,0.0036,0.0035,(-0.614| -0.868| 0.587),(0.503| 0.531| -0.404| 0.550),(0.178| -0.982| -0.069),(-0.539| -1.277| 0.558),(-0.562| -0.453| 0.493| -0.485),(1.867| -1.123| -5.180),(0.064| -0.008| -0.062| -0.996),(0.007| 0.129| 0.992),(1.892| -0.675| -1.734),(0.081| -0.013| 0.057| 0.995),0.986,0.958,CompressionCountText,0,0,0
0,7327423,0.0035,0.0039,(-0.614| -0.875| 0.587),(0.485| 0.522| -0.415| 0.566),(0.189| -0.982| -0.016),(-0.534| -1.287| 0.580),(-0.561| -0.455| 0.495| -0.483),(1.864| -1.126| -5.116),(0.071| 0.019| -0.058| -0.996),(-0.046| 0.140| 0.989),(1.704| -0.637| -1.658),(0.082| -0.013| 0.054| 0.995),1,0.956,CompressionCountText,0,0,0
0,7327439,0.0035,0.0039,(-0.613| -0.883| 0.585),(0.499| 0.521| -0.419| 0.551),(0.157| -0.987| -0.041),(-0.510| -1.530| 0.558),(-0.558| -0.458| 0.494| -0.484),(1.871| -1.120| -5.055),(0.054| 0.007| -0.058| -0.997),(-0.021| 0.107| 0.994),(1.756| -0.534| 0.381),(0.079| -0.012| 0.051| 0.995),0.965,0.952,CompressionCountText,0,0,0
0,7327456,0.0035,0.0039,(-0.610| -0.888| 0.586),(0.490| 0.507| -0.437| 0.558),(0.138| -0.990| 0.005),(-0.564| -1.217| 0.587),(-0.555| -0.461| 0.492| -0.486),(1.863| -1.101| -5.007),(0.046| 0.031| -0.054| -0.997),(-0.067| 0.088| 0.994),(1.677| -0.858| -2.259),(0.073| -0.012| 0.050| 0.996),0.938,0.951,None,0,0,0
0,7327473,0.0035,0.0035,(-0.609| -0.894| 0.585),(0.489| 0.510| -0.437| 0.557),(0.140| -0.990| 0.001),(-0.562| -1.221| 0.586),(-0.554| -0.463| 0.491| -0.487),(1.864| -1.091| -4.956),(0.047| 0.029| -0.052| -0.997),(-0.063| 0.091| 0.994),(1.691| -0.842| -2.227),(0.071| -0.012| 0.050| 0.996),0.966,0.953,None,0,0,0
0,7327489,0.0036,0.004,(-0.609| -0.901| 0.584),(0.494| 0.533| -0.412| 0.550),(0.180| -0.982| -0.056),(-0.492| -1.543| 0.548),(-0.554| -0.465| 0.490| -0.486),(1.869| -1.098| -4.901),(0.065| 0.000| -0.052| -0.996),(-0.006| 0.131| 0.991),(1.835| -0.387| 0.502),(0.070| -0.010| 0.049| 0.996),0.956,0.951,CompressionCountText,0,0,0
0,7327506,0.0036,0.0036,(-0.608| -0.904| 0.584),(0.476| 0.537| -0.407| 0.565),(0.220| -0.975| -0.029),(-0.502| -1.373| 0.570),(-0.555| -0.465| 0.490| -0.485),(1.869| -1.091| -4.875),(0.086| 0.012| -0.050| -0.995),(-0.033| 0.171| 0.985),(1.738| -0.407| -0.930),(0.071| -0.009| 0.049| 0.996),0.954,0.948,CompressionStatsText,0,0,0
0,7327523,0.0036,0.0039,(-0.607| -0.906| 0.584),(0.477| 0.538| -0.407| 0.564),(0.218| -0.975| -0.032),(-0.497| -1.399| 0.567),(-0.555| -0.464| 0.489| -0.487),(1.870| -1.086| -4.855),(0.086| 0.011| -0.049| -0.995),(-0.030| 0.169| 0.985),(1.745| -0.374| -0.705),(0.070| -0.010| 0.050| 0.996),0.957,0.947,CompressionStatsText,0,0,0
0,7327539,0.0036,0.004,(-0.605| -0.905| 0.583),(0.501| 0.538| -0.409| 0.541),(0.172| -0.982| -0.081),(-0.552| -1.205| 0.558),(-0.552| -0.466| 0.488| -0.490),(1.877| -1.063| -4.866),(0.061| -0.012| -0.051| -0.997),(0.019| 0.123| 0.992),(1.925| -0.750| -2.341),(0.066| -0.012| 0.050| 0.996),0.949,0.944,CompressionCountText,0,0,0
0,7327556,0.0036,0.004,(-0.605| -0.904| 0.583),(0.499| 0.537| -0.409| 0.543),(0.176| -0.982| -0.074),(-0.549| -1.216| 0.559),(-0.549| -0.467| 0.488| -0.493),(1.880| -1.062| -4.877),(0.063| -0.009| -0.050| -0.997),(0.012| 0.127| 0.992),(1.913| -0.725| -2.247),(0.062| -0.014| 0.049| 0.997),0.956,0.934,CompressionCountText,0,0,0
0,7327573,0.0036,0.0039,(-0.607| -0.903| 0.583),(0.491| 0.535| -0.412| 0.551),(0.185| -0.981| -0.055),(-0.482| -1.569| 0.546),(-0.546| -0.467| 0.486| -0.497),(1.880| -1.085| -4.882),(0.068| 0.000| -0.049| -0.996),(-0.007| 0.136| 0.991),(1.839| -0.313| 0.719),(0.058| -0.016| 0.050| 0.997),0.964,0.93,CompressionCountText,0,0,0
0,7327589,0.0036,0.004,(-0.608| -0.898| 0.583),(0.476| 0.537| -0.410| 0.563),(0.215| -0.976| -0.029),(-0.497| -1.402| 0.568),(-0.544| -0.467| 0.485| -0.501),(1.880| -1.084| -4.928),(0.084| 0.012| -0.048| -0.995),(-0.033| 0.166| 0.986),(1.739| -0.372| -0.688),(0.054| -0.019| 0.052| 0.997),0.943,0.932,CompressionStatsText,0,0,0
0,7327606,0.0036,0.0039,(-0.608| -0.891| 0.583),(0.483| 0.549| -0.395| 0.557),(0.229| -0.971| -0.068),(-0.489| -1.394| 0.547),(-0.541| -0.470| 0.482| -0.504),(1.886| -1.085| -4.981),(0.091| -0.008| -0.049| -0.995),(0.007| 0.181| 0.983),(1.915| -0.304| -0.735),(0.048| -0.019| 0.052| 0.997),0.936,0.932,CompressionStatsText,0,0,0
0,7327622,0.0036,0.004,(-0.609| -0.884| 0.583),(0.480| 0.549| -0.394| 0.559),(0.236| -0.969| -0.065),(-0.486| -1.386| 0.549),(-0.537| -0.475| 0.477| -0.509),(1.889| -1.089| -5.044),(0.094| -0.006| -0.050| -0.994),(0.003| 0.188| 0.982),(1.901| -0.277| -0.804),(0.038| -0.019| 0.052| 0.998),0.969,0.935,SpeedGauge,0,0,0
0,7327639,0.0036,0.0036,(-0.609| -0.876| 0.583),(0.481| 0.546| -0.397| 0.559),(0.229| -0.972| -0.059),(-0.492| -1.376| 0.553),(-0.531| -0.481| 0.470| -0.515),(1.893| -1.091| -5.111),(0.090| -0.003| -0.050| -0.995),(-0.003| 0.180| 0.984),(1.880| -0.317| -0.890),(0.026| -0.019| 0.052| 0.998),0.973,0.935,CompressionStatsText,0,0,0
0,7327656,0.0036,0.004,(-0.610| -0.867| 0.583),(0.482| 0.545| -0.398| 0.558),(0.224| -0.973| -0.060),(-0.495| -1.365| 0.552),(-0.526| -0.486| 0.463| -0.522),(1.897| -1.091| -5.185),(0.088| -0.003| -0.050| -0.995),(-0.002| 0.176| 0.984),(1.888| -0.342| -0.982),(0.014| -0.019| 0.053| 0.998),0.972,0.937,CompressionStatsText,0,0,0
0,7327672,0.0036,0.004,(-0.610| -0.858| 0.583),(0.486| 0.544| -0.400| 0.555),(0.214| -0.975| -0.064),(-0.501| -1.354| 0.551),(0.520| 0.491| -0.458| 0.528),(1.902| -1.088| -5.257),(0.083| -0.005| -0.051| -0.995),(0.002| 0.165| 0.986),(1.910| -0.387| -1.077),(-0.003| 0.019| -0.053| -0.998),0.994,0.942,CompressionStatsText,0,0,0
0,7327689,0.0036,0.0039,(-0.610| -0.850| 0.583),(0.479| 0.536| -0.408| 0.563),(0.214| -0.976| -0.033),(-0.518| -1.267| 0.569),(0.516| 0.496| -0.452| 0.532),(1.902| -1.083| -5.327),(0.083| 0.010| -0.051| -0.995),(-0.029| 0.165| 0.986),(1.799| -0.495| -1.812),(0.007| 0.019| -0.053| -0.998),0.94,0.941,CompressionStatsText,0,0,0
0,7327706,0.0036,0.0039,(-0.609| -0.842| 0.583),(0.469| 0.541| -0.401| 0.572),(0.242| -0.970| -0.025),(-0.506| -1.258| 0.573),(0.512| 0.500| -0.447| 0.537),(1.907| -1.077| -5.391),(0.098| 0.014| -0.050| -0.994),(-0.037| 0.193| 0.980),(1.774| -0.388| -1.889),(0.016| 0.018| -0.054| -0.998),0.967,0.938,SpeedGauge,0,0,0
0,7327722,0.0037,0.0039,(-0.609| -0.835| 0.583),(0.469| 0.542| -0.399| 0.572),(0.246| -0.969| -0.026),(-0.504| -1.249| 0.572),(0.508| 0.503| -0.442| 0.541),(1.912| -1.070| -5.447),(0.100| 0.013| -0.051| -0.994),(-0.036| 0.198| 0.980),(1.785| -0.366| -1.960),(0.024| 0.018| -0.055| -0.998),0.956,0.945,SpeedGauge,0,0,0
0,7327739,0.0037,0.004,(-0.608| -0.830| 0.583),(0.489| 0.532| -0.412| 0.556),(0.188| -0.981| -0.043),(-0.538| -1.196| 0.567),(0.505| 0.505| -0.440| 0.544),(1.918| -1.062| -5.488),(0.070| 0.006| -0.052| -0.996),(-0.019| 0.139| 0.990),(1.858| -0.632| -2.411),(0.029| 0.019| -0.055| -0.998),0.961,0.948,CompressionStatsText,0,0,0
0,7327756,0.0036,0.0037,(-0.608| -0.826| 0.582),(0.484| 0.533| -0.409| 0.561),(0.202| -0.979| -0.036),(-0.532| -1.191| 0.569),(0.504| 0.506| -0.440| 0.545),(1.922| -1.056| -5.520),(0.077| 0.009| -0.052| -0.996),(-0.026| 0.153| 0.988),(1.842| -0.581| -2.451),(0.030| 0.020| -0.054| -0.998),0.948,0.941,CompressionStatsText,0,0,0
0,7327772,0.0035,0.0037,(-0.607| -0.824| 0.583),(0.470| 0.534| -0.406| 0.574),(0.232| -0.973| -0.011),(-0.520| -1.188| 0.578),(0.503| 0.506| -0.442| 0.544),(1.923| -1.048| -5.541),(0.093| 0.021| -0.053| -0.994),(-0.051| 0.183| 0.982),(1.765| -0.479| -2.479),(0.030| 0.021| -0.053| -0.998),0.955,0.939,SpeedGauge,0,0,0
0,7327789,0.0035,0.004,(-0.606| -0.824| 0.582),(0.495| 0.533| -0.411| 0.550),(0.180| -0.982| -0.057),(-0.494| -1.436| 0.546),(0.504| 0.504| -0.447| 0.540),(1.929| -1.044| -5.540),(0.066| -0.001| -0.053| -0.996),(-0.005| 0.131| 0.991),(1.903| -0.365| -0.391),(0.023| 0.022| -0.050| -0.998),0.939,0.945,CompressionStatsText,0,0,0
0,7327806,0.0035,0.004,(-0.606| -0.826| 0.582),(0.480| 0.529| -0.414| 0.564),(0.200| -0.980| -0.020),(-0.528| -1.209| 0.574),(0.505| 0.503| -0.450| 0.538),(1.928| -1.042| -5.525),(0.077| 0.017| -0.052| -0.996),(-0.042| 0.151| 0.988),(1.792| -0.551| -2.308),(0.020| 0.022| -0.049| -0.998),0.955,0.954,CompressionStatsText,0,0,0
0,7327822,0.0037,0.0041,(-0.606| -0.829| 0.581),(0.477| 0.534| -0.410| 0.565),(0.213| -0.977| -0.025),(-0.513| -1.254| 0.570),(0.507| 0.500| -0.452| 0.537),(1.931| -1.042| -5.494),(0.083| 0.015| -0.050| -0.995),(-0.037| 0.164| 0.986),(1.796| -0.446| -1.922),(0.015| 0.023| -0.049| -0.998),0.964,0.945,SpeedGauge,0,0,0
0,7327839,0.0037,0.0037,(-0.606| -0.836| 0.580),(0.484| 0.541| -0.404| 0.556),(0.211| -0.976| -0.055),(-0.514| -1.260| 0.557),(0.510| 0.497| -0.454| 0.535),(1.935| -1.044| -5.442),(0.081| 0.000| -0.049| -0.995),(-0.007| 0.162| 0.987),(1.909| -0.456| -1.867),(0.011| 0.024| -0.050| -0.998),0.969,0.941,SpeedGauge,0,0,0
0,7327856,0.0037,0.004,(-0.606| -0.842| 0.580),(0.471| 0.550| -0.394| 0.567),(0.253| -0.966| -0.047),(-0.488| -1.292| 0.558),(0.512| 0.495| -0.456| 0.534),(1.934| -1.045| -5.388),(0.103| 0.002| -0.048| -0.994),(-0.015| 0.204| 0.979),(1.877| -0.253| -1.589),(0.007| 0.024| -0.050| -0.998),0.994,0.943,SpeedGauge,0,0,0
0,7327872,0.0038,0.0041,(-0.606| -0.851| 0.579),(0.476| 0.550| -0.394| 0.561),(0.242| -0.969| -0.058),(-0.517| -1.206| 0.558),(0.511| 0.496| -0.456| 0.534),(1.935| -1.051| -5.316),(0.097| -0.003| -0.048| -0.994),(-0.003| 0.194| 0.981),(1.924| -0.459| -2.316),(0.007| 0.023| -0.050| -0.998),1,0.944,SpeedGauge,0,0,0
0,7327889,0.0038,0.0041,(-0.606| -0.859| 0.579),(0.473| 0.552| -0.392| 0.563),(0.252| -0.966| -0.058),(-0.513| -1.214| 0.557),(0.508| 0.498| -0.453| 0.538),(1.936| -1.053| -5.250),(0.102| -0.003| -0.048| -0.994),(-0.003| 0.203| 0.979),(1.925| -0.429| -2.247),(0.014| 0.025| -0.051| -0.998),1,0.947,SpeedGauge,0,0,0
0,7327906,0.0036,0.0041,(-0.605| -0.865| 0.578),(0.447| 0.558| -0.381| 0.586),(0.313| -0.949| -0.022),(-0.488| -1.220| 0.570),(0.506| 0.499| -0.451| 0.540),(1.936| -1.050| -5.192),(0.135| 0.013| -0.047| -0.990),(-0.039| 0.266| 0.963),(1.814| -0.224| -2.196),(0.018| 0.025| -0.051| -0.998),0.973,0.953,SpeedGauge,0,0,0
0,7327922,0.0038,0.0041,(-0.604| -0.872| 0.578),(0.451| 0.558| -0.382| 0.583),(0.306| -0.952| -0.029),(-0.490| -1.226| 0.567),(0.504| 0.502| -0.449| 0.542),(1.937| -1.046| -5.137),(0.131| 0.010| -0.047| -0.990),(-0.032| 0.258| 0.966),(1.837| -0.246| -2.140),(0.022| 0.025| -0.051| -0.998),0.985,0.941,SpeedGauge,0,0,0
0,7327939,0.0035,0.0041,(-0.603| -0.878| 0.577),(0.479| 0.549| -0.395| 0.559),(0.236| -0.970| -0.062),(-0.527| -1.194| 0.557),(0.501| 0.504| -0.445| 0.544),(1.941| -1.041| -5.085),(0.094| -0.004| -0.048| -0.994),(0.000| 0.187| 0.982),(1.941| -0.533| -2.419),(0.028| 0.024| -0.051| -0.998),1,0.95,SpeedGauge,0,0,0
0,7327956,0.0038,0.0041,(-0.602| -0.882| 0.577),(0.465| 0.551| -0.392| 0.571),(0.265| -0.963| -0.041),(-0.484| -1.311| 0.559),(0.498| 0.506| -0.441| 0.548),(1.942| -1.033| -5.054),(0.109| 0.005| -0.048| -0.993),(-0.021| 0.217| 0.976),(1.864| -0.228| -1.432),(0.034| 0.025| -0.052| -0.998),0.979,0.948,SpeedGauge,0,0,0
0,7327972,0.0036,0.0041,(-0.601| -0.885| 0.576),(0.457| 0.561| -0.379| 0.577),(0.302| -0.952| -0.047),(-0.466| -1.311| 0.555),(0.496| 0.508| -0.440| 0.550),(1.946| -1.028| -5.029),(0.128| 0.001| -0.047| -0.991),(-0.015| 0.254| 0.967),(1.891| -0.080| -1.417),(0.038| 0.025| -0.052| -0.998),0.999,0.946,SpeedGauge,0,0,0
0,7327989,0.0036,0.0041,(-0.601| -0.886| 0.575),(0.464| 0.551| -0.391| 0.573),(0.269| -0.962| -0.037),(-0.491| -1.281| 0.560),(0.496| 0.509| -0.442| 0.547),(1.953| -1.025| -5.016),(0.112| 0.007| -0.048| -0.993),(-0.024| 0.221| 0.975),(1.870| -0.270| -1.684),(0.036| 0.024| -0.048| -0.998),0.964,0.943,SpeedGauge,0,0,0
0,7328006,0.0041,0.0041,(-0.601| -0.886| 0.574),(0.437| 0.556| -0.381| 0.596),(0.329| -0.944| -0.001),(-0.465| -1.278| 0.574),(0.496| 0.510| -0.443| 0.545),(1.960| -1.026| -5.018),(0.144| 0.024| -0.048| -0.988),(-0.061| 0.282| 0.958),(1.751| -0.052| -1.708),(0.035| 0.023| -0.046| -0.998),0.951,0.938,SpeedGauge,0,0,0
0,7328022,0.0037,0.0041,(-0.602| -0.885| 0.573),(0.439| 0.565| -0.372| 0.592),(0.343| -0.939| -0.024),(-0.460| -1.275| 0.563),(0.496| 0.509| -0.444| 0.546),(1.970| -1.033| -5.028),(0.150| 0.012| -0.046| -0.988),(-0.037| 0.295| 0.955),(1.841| -0.011| -1.725),(0.035| 0.025| -0.047| -0.998),0.96,0.936,SpeedText,0,0,0
0,7328039,0.0038,0.0041,(-0.604| -0.881| 0.572),(0.437| 0.565| -0.373| 0.592),(0.344| -0.939| -0.020),(-0.461| -1.271| 0.564),(0.493| 0.510| -0.442| 0.549),(1.977| -1.044| -5.057),(0.151| 0.014| -0.045| -0.987),(-0.041| 0.296| 0.954),(1.837| -0.018| -1.755),(0.039| 0.026| -0.048| -0.998),0.932,0.936,SpeedText,0,0,0
0,7328056,0.0038,0.0038,(-0.605| -0.876| 0.572),(0.437| 0.554| -0.385| 0.595),(0.324| -0.946| 0.004),(-0.496| -1.195| 0.573),(0.489| 0.513| -0.440| 0.552),(1.985| -1.057| -5.098),(0.141| 0.026| -0.045| -0.989),(-0.065| 0.276| 0.959),(1.802| -0.281| -2.403),(0.044| 0.027| -0.047| -0.998),0.929,0.936,SpeedGauge,0,0,0
0,7328072,0.0037,0.0038,(-0.607| -0.870| 0.571),(0.447| 0.550| -0.392| 0.586),(0.294| -0.956| -0.006),(-0.509| -1.190| 0.569),(0.486| 0.515| -0.437| 0.554),(1.993| -1.070| -5.149),(0.125| 0.022| -0.045| -0.991),(-0.056| 0.246| 0.968),(1.838| -0.383| -2.449),(0.050| 0.027| -0.046| -0.997),0.933,0.946,SpeedGauge,0,0,0
0,7328089,0.0038,0.0041,(-0.609| -0.863| 0.571),(0.436| 0.564| -0.376| 0.593),(0.341| -0.940| -0.015),(-0.479| -1.223| 0.565),(0.483| 0.518| -0.435| 0.557),(2.000| -1.085| -5.210),(0.149| 0.017| -0.044| -0.988),(-0.046| 0.293| 0.955),(1.852| -0.149| -2.160),(0.055| 0.028| -0.046| -0.997),0.943,0.945,SpeedText,0,0,0
0,7328106,0.0038,0.0037,(-0.611| -0.854| 0.570),(0.429| 0.566| -0.372| 0.597),(0.358| -0.934| -0.009),(-0.473| -1.214| 0.567),(0.480| 0.519| -0.432| 0.560),(2.011| -1.096| -5.281),(0.158| 0.019| -0.043| -0.986),(-0.051| 0.311| 0.949),(1.846| -0.099| -2.237),(0.060| 0.029| -0.046| -0.997),0.951,0.938,SpeedText,0,0,0
0,7328122,0.0037,0.004,(-0.613| -0.846| 0.570),(0.428| 0.566| -0.372| 0.598),(0.359| -0.933| -0.008),(-0.475| -1.205| 0.567),(0.477| 0.519| -0.430| 0.564),(2.017| -1.110| -5.351),(0.159| 0.020| -0.043| -0.986),(-0.052| 0.312| 0.949),(1.849| -0.111| -2.314),(0.065| 0.031| -0.048| -0.996),0.929,0.941,None,0,0,0
0,7328139,0.0038,0.0037,(-0.616| -0.839| 0.570),(0.432| 0.550| -0.391| 0.599),(0.321| -0.947| 0.023),(-0.494| -1.198| 0.579),(0.476| 0.519| -0.428| 0.567),(2.020| -1.127| -5.414),(0.139| 0.036| -0.044| -0.989),(-0.084| 0.273| 0.958),(1.755| -0.264| -2.380),(0.068| 0.032| -0.049| -0.996),0.942,0.96,SpeedGauge,0,0,0
0,7328156,0.0038,0.004,(-0.618| -0.831| 0.570),(0.420| 0.563| -0.373| 0.606),(0.369| -0.929| 0.012),(-0.476| -1.187| 0.574),(0.475| 0.519| -0.428| 0.567),(2.024| -1.141| -5.479),(0.165| 0.029| -0.043| -0.985),(-0.072| 0.322| 0.944),(1.794| -0.112| -2.467),(0.068| 0.033| -0.049| -0.996),0.956,0.951,None,0,0,0
0,7328172,0.004,0.0041,(-0.620| -0.824| 0.570),(0.399| 0.563| -0.366| 0.624),(0.410| -0.911| 0.048),(-0.461| -1.176| 0.589),(0.476| 0.518| -0.428| 0.567),(2.027| -1.156| -5.541),(0.188| 0.047| -0.044| -0.980),(-0.108| 0.364| 0.925),(1.679| 0.019| -2.555),(0.067| 0.032| -0.050| -0.996),0.94,0.961,None,0,0,0
0,7328189,0.004,0.0041,(-0.622| -0.818| 0.570),(0.398| 0.563| -0.365| 0.626),(0.414| -0.909| 0.050),(-0.462| -1.170| 0.590),(0.478| 0.517| -0.429| 0.566),(2.029| -1.171| -5.593),(0.190| 0.047| -0.045| -0.980),(-0.110| 0.368| 0.923),(1.675| 0.016| -2.612),(0.065| 0.032| -0.050| -0.996),0.952,0.949,None,0,0,0
0,7328206,0.004,0.004,(-0.624| -0.813| 0.570),(0.408| 0.547| -0.384| 0.621),(0.366| -0.928| 0.068),(-0.484| -1.168| 0.596),(0.478| 0.517| -0.427| 0.567),(2.030| -1.187| -5.629),(0.165| 0.057| -0.047| -0.984),(-0.128| 0.319| 0.939),(1.622| -0.172| -2.637),(0.066| 0.032| -0.052| -0.996),0.973,0.957,None,0,0,0
0,7328222,0.004,0.0041,(-0.626| -0.809| 0.570),(0.413| 0.563| -0.368| 0.614),(0.387| -0.922| 0.024),(-0.420| -1.299| 0.583),(0.477| 0.516| -0.426| 0.569),(2.034| -1.199| -5.663),(0.175| 0.035| -0.046| -0.983),(-0.084| 0.340| 0.937),(1.661| 0.305| -1.520),(0.067| 0.033| -0.053| -0.996),0.939,0.972,None,0,0,0
0,7328239,0.004,0.004,(-0.627| -0.807| 0.570),(0.418| 0.561| -0.370| 0.611),(0.376| -0.926| 0.020),(-0.446| -1.253| 0.579),(0.478| 0.516| -0.427| 0.569),(2.038| -1.209| -5.679),(0.169| 0.033| -0.047| -0.984),(-0.080| 0.329| 0.941),(1.716| 0.111| -1.905),(0.067| 0.033| -0.053| -0.996),0.967,0.968,None,0,0,0
0,7328256,0.004,0.0037,(-0.628| -0.807| 0.570),(0.413| 0.563| -0.366| 0.615),(0.390| -0.920| 0.025),(-0.440| -1.251| 0.582),(0.479| 0.515| -0.429| 0.566),(2.040| -1.216| -5.685),(0.176| 0.035| -0.047| -0.983),(-0.086| 0.343| 0.935),(1.695| 0.166| -1.922),(0.063| 0.033| -0.052| -0.996),0.946,0.965,None,0,0,0
0,7328272,0.004,0.004,(-0.628| -0.807| 0.570),(0.413| 0.562| -0.366| 0.616),(0.390| -0.921| 0.026),(-0.440| -1.252| 0.582),(0.480| 0.514| -0.431| 0.565),(2.041| -1.220| -5.681),(0.176| 0.035| -0.048| -0.983),(-0.086| 0.343| 0.935),(1.694| 0.160| -1.918),(0.061| 0.032| -0.052| -0.996),0.955,0.964,None,0,0,0
0,7328289,0.0038,0.004,(-0.629| -0.809| 0.569),(0.414| 0.562| -0.367| 0.615),(0.387| -0.922| 0.026),(-0.441| -1.254| 0.582),(0.481| 0.514| -0.432| 0.564),(2.043| -1.221| -5.664),(0.175| 0.035| -0.048| -0.983),(-0.086| 0.341| 0.936),(1.695| 0.149| -1.897),(0.059| 0.032| -0.051| -0.996),0.951,0.964,None,0,0,0
