TimeStamp,RealTime,LeftPupilDiameter,RightPupilDiameter,EyePosition,EyeRotation,EyeDirection,VergencePosition,HeadRotation,MarkerEyePosition,MarkerEyeRotation,MarkerEyeDirection,MarkerVergencePosition,MarkerHeadRotation,LeftEyeOpenness,RightEyeOpenness,GazeTarget,Situation,SituationRecognized,StartCompression
0,7035561,0.0045,0.0041,(-0.582| -0.878| 0.480),(0.547| 0.519| -0.361| 0.549),(0.175| -0.975| -0.136),(-0.475| -1.477| 0.396),(-0.614| -0.468| 0.415| -0.481),(1.059| -0.541| -5.204),(0.081| -0.064| -0.087| -0.991),(0.112| 0.171| 0.979),(1.631| 0.333| -0.198),(0.039| 0.077| 0.087| 0.992),0,0,None,0,0,0
0,7035578,0.0045,0.0042,(-0.582| -0.881| 0.480),(-0.551| -0.516| 0.362| -0.548),(0.166| -0.976| -0.138),(-0.481| -1.480| 0.395),(-0.613| -0.467| 0.414| -0.484),(1.056| -0.540| -5.184),(-0.076| 0.064| 0.090| 0.991),(0.113| 0.162| 0.980),(1.635| 0.287| -0.170),(0.037| 0.075| 0.089| 0.993),0,0,None,0,0,0
0,7035594,0.0042,0.0043,(-0.582| -0.883| 0.481),(-0.553| -0.513| 0.363| -0.547),(0.161| -0.977| -0.138),(-0.483| -1.482| 0.396),(-0.611| -0.467| 0.414| -0.487),(1.051| -0.535| -5.171),(-0.073| 0.064| 0.092| 0.991),(0.113| 0.157| 0.981),(1.628| 0.267| -0.153),(0.035| 0.072| 0.089| 0.993),0,0,None,0,0,0
0,7035611,0.0043,0.0045,(-0.581| -0.883| 0.481),(-0.554| -0.511| 0.363| -0.548),(0.158| -0.978| -0.136),(-0.484| -1.484| 0.398),(-0.610| -0.468| 0.415| -0.487),(1.045| -0.528| -5.164),(-0.072| 0.063| 0.093| 0.991),(0.111| 0.155| 0.982),(1.610| 0.263| -0.143),(0.035| 0.071| 0.088| 0.993),0,0,None,0,0,0
0,7035628,0.0043,0.0048,(-0.580| -0.883| 0.482),(-0.554| -0.510| 0.363| -0.549),(0.157| -0.978| -0.134),(-0.483| -1.484| 0.400),(-0.608| -0.470| 0.414| -0.487),(1.039| -0.518| -5.163),(-0.072| 0.062| 0.094| 0.991),(0.109| 0.153| 0.982),(1.594| 0.267| -0.140),(0.032| 0.072| 0.086| 0.993),0,0,None,0,0,0
0,7035644,0.0043,0.0048,(-0.579| -0.883| 0.483),(-0.553| -0.510| 0.364| -0.549),(0.158| -0.979| -0.133),(-0.482| -1.484| 0.401),(-0.607| -0.472| 0.413| -0.488),(1.033| -0.508| -5.167),(-0.072| 0.061| 0.094| 0.991),(0.107| 0.154| 0.982),(1.582| 0.279| -0.143),(0.030| 0.073| 0.086| 0.993),0,0,None,0,0,0
0,7035661,0.0043,0.0042,(-0.577| -0.882| 0.484),(-0.553| -0.510| 0.363| -0.550),(0.160| -0.978| -0.132),(-0.479| -1.483| 0.402),(-0.606| -0.475| 0.411| -0.488),(1.027| -0.496| -5.174),(-0.073| 0.061| 0.094| 0.991),(0.107| 0.156| 0.982),(1.575| 0.301| -0.152),(0.027| 0.074| 0.085| 0.993),0,0,None,0,0,0
0,7035678,0.0043,0.0042,(-0.576| -0.881| 0.484),(-0.552| -0.512| 0.362| -0.550),(0.163| -0.978| -0.133),(-0.476| -1.481| 0.403),(-0.605| -0.477| 0.410| -0.488),(1.021| -0.484| -5.181),(-0.075| 0.061| 0.093| 0.991),(0.108| 0.159| 0.981),(1.572| 0.330| -0.162),(0.025| 0.076| 0.084| 0.993),0,0,None,0,0,0
0,7035694,0.0043,0.0042,(-0.574| -0.880| 0.485),(-0.551| -0.513| 0.361| -0.550),(0.167| -0.977| -0.134),(-0.472| -1.480| 0.403),(-0.605| -0.479| 0.409| -0.486),(1.015| -0.471| -5.190),(-0.076| 0.062| 0.093| 0.991),(0.109| 0.163| 0.981),(1.572| 0.362| -0.174),(0.024| 0.078| 0.083| 0.993),0,0,None,0,0,0
0,7035711,0.0043,0.0042,(-0.573| -0.880| 0.486),(-0.550| -0.515| 0.360| -0.550),(0.170| -0.976| -0.136),(-0.469| -1.479| 0.403),(-0.606| -0.480| 0.408| -0.486),(1.009| -0.460| -5.197),(-0.078| 0.063| 0.092| 0.991),(0.111| 0.166| 0.980),(1.577| 0.389| -0.185),(0.024| 0.080| 0.083| 0.993),0,0,None,0,0,0
0,7035728,0.0043,0.0042,(-0.572| -0.879| 0.487),(-0.550| -0.516| 0.359| -0.550),(0.172| -0.975| -0.138),(-0.466| -1.477| 0.402),(-0.606| -0.480| 0.407| -0.486),(1.003| -0.450| -5.203),(-0.079| 0.065| 0.092| 0.991),(0.114| 0.168| 0.979),(1.584| 0.411| -0.195),(0.023| 0.081| 0.083| 0.993),0,0,None,0,0,0
0,7035744,0.0043,0.0042,(-0.571| -0.879| 0.488),(-0.550| -0.517| 0.358| -0.549),(0.175| -0.975| -0.140),(-0.463| -1.477| 0.401),(-0.606| -0.482| 0.406| -0.485),(0.997| -0.440| -5.205),(-0.080| 0.066| 0.092| 0.990),(0.116| 0.170| 0.979),(1.590| 0.432| -0.201),(0.022| 0.082| 0.082| 0.993),0,0,None,0,0,0
0,7035761,0.0043,0.0042,(-0.569| -0.879| 0.488),(-0.550| -0.518| 0.357| -0.549),(0.177| -0.974| -0.143),(-0.461| -1.476| 0.401),(-0.607| -0.482| 0.406| -0.484),(0.991| -0.430| -5.205),(-0.081| 0.067| 0.091| 0.990),(0.118| 0.173| 0.978),(1.596| 0.454| -0.204),(0.023| 0.083| 0.082| 0.993),0,0,None,0,0,0
0,7035778,0.0043,0.0042,(-0.568| -0.879| 0.489),(-0.550| -0.519| 0.356| -0.549),(0.178| -0.973| -0.145),(-0.459| -1.476| 0.400),(-0.608| -0.481| 0.406| -0.483),(0.985| -0.420| -5.203),(-0.082| 0.068| 0.091| 0.990),(0.121| 0.174| 0.977),(1.603| 0.471| -0.204),(0.025| 0.084| 0.083| 0.993),0,0,None,0,0,0
0,7035794,0.0043,0.0042,(-0.567| -0.880| 0.490),(-0.551| -0.520| 0.355| -0.548),(0.178| -0.973| -0.147),(-0.458| -1.477| 0.399),(-0.610| -0.480| 0.407| -0.482),(0.981| -0.410| -5.198),(-0.081| 0.070| 0.091| 0.990),(0.123| 0.174| 0.977),(1.610| 0.480| -0.201),(0.028| 0.084| 0.084| 0.993),0,0,None,0,0,0
0,7035811,0.0043,0.0041,(-0.566| -0.880| 0.490),(-0.552| -0.520| 0.355| -0.547),(0.177| -0.973| -0.149),(-0.458| -1.477| 0.398),(-0.611| -0.480| 0.408| -0.480),(0.978| -0.402| -5.192),(-0.081| 0.071| 0.091| 0.990),(0.125| 0.173| 0.977),(1.617| 0.481| -0.195),(0.029| 0.085| 0.083| 0.992),0,0,None,0,0,0
0,7035828,0.0042,0.0045,(-0.565| -0.881| 0.490),(-0.553| -0.520| 0.355| -0.546),(0.175| -0.973| -0.151),(-0.458| -1.478| 0.397),(-0.611| -0.480| 0.409| -0.478),(0.976| -0.393| -5.184),(-0.079| 0.071| 0.091| 0.990),(0.127| 0.170| 0.977),(1.625| 0.478| -0.186),(0.031| 0.086| 0.081| 0.993),0,0,None,0,0,0
0,7035844,0.0044,0.0047,(-0.564| -0.882| 0.490),(-0.554| -0.520| 0.356| -0.545),(0.172| -0.973| -0.153),(-0.458| -1.480| 0.396),(-0.611| -0.482| 0.411| -0.475),(0.976| -0.384| -5.175),(-0.078| 0.072| 0.091| 0.990),(0.129| 0.168| 0.977),(1.636| 0.473| -0.176),(0.032| 0.087| 0.078| 0.993),0,0,None,0,0,0
0,7035861,0.0044,0.0046,(-0.563| -0.884| 0.490),(-0.555| -0.520| 0.356| -0.543),(0.170| -0.973| -0.156),(-0.459| -1.481| 0.394),(-0.610| -0.484| 0.412| -0.473),(0.978| -0.374| -5.165),(-0.077| 0.073| 0.090| 0.990),(0.132| 0.165| 0.977),(1.651| 0.469| -0.165),(0.033| 0.088| 0.075| 0.993),0,0,None,0,0,0
0,7035878,0.0044,0.0048,(-0.561| -0.885| 0.490),(-0.555| -0.521| 0.357| -0.541),(0.167| -0.973| -0.159),(-0.459| -1.482| 0.392),(-0.609| -0.485| 0.415| -0.471),(0.982| -0.362| -5.154),(-0.076| 0.074| 0.088| 0.990),(0.134| 0.163| 0.978),(1.669| 0.470| -0.155),(0.034| 0.088| 0.071| 0.993),0,0,None,0,0,0
0,7035894,0.0044,0.0048,(-0.560| -0.886| 0.489),(-0.555| -0.522| 0.359| -0.539),(0.165| -0.973| -0.161),(-0.459| -1.483| 0.390),(-0.608| -0.487| 0.418| -0.467),(0.988| -0.351| -5.143),(-0.074| 0.075| 0.086| 0.991),(0.137| 0.160| 0.978),(1.687| 0.469| -0.143),(0.036| 0.088| 0.066| 0.993),0,0,None,0,0,0
0,7035911,0.0048,0.0048,(-0.559| -0.888| 0.488),(-0.555| -0.524| 0.361| -0.537),(0.162| -0.973| -0.164),(-0.459| -1.485| 0.387),(-0.606| -0.489| 0.422| -0.464),(0.995| -0.340| -5.131),(-0.073| 0.076| 0.083| 0.991),(0.139| 0.157| 0.978),(1.706| 0.464| -0.130),(0.038| 0.088| 0.061| 0.994),0,0,None,0,0,0
0,7035928,0.0044,0.0048,(-0.557| -0.889| 0.487),(-0.658| -0.454| 0.446| -0.403),(-0.221| -0.935| -0.277),(-0.668| -1.358| 0.348),(-0.605| -0.490| 0.426| -0.461),(1.007| -0.326| -5.120),(0.124| 0.113| 0.063| 0.984),(0.238| -0.230| 0.943),(2.003| -1.289| -1.178),(0.040| 0.087| 0.057| 0.994),0.946,0.97,None,0,0,0
0,7035944,0.0046,0.0047,(-0.556| -0.890| 0.485),(-0.655| -0.454| 0.451| -0.402),(-0.226| -0.936| -0.269),(-0.679| -1.400| 0.339),(-0.604| -0.490| 0.430| -0.459),(1.016| -0.317| -5.107),(0.126| 0.109| 0.059| 0.984),(0.230| -0.235| 0.944),(2.060| -1.382| -0.822),(0.042| 0.086| 0.053| 0.994),1,1,None,0,0,0
0,7035961,0.0048,0.0048,(-0.555| -0.892| 0.484),(-0.653| -0.454| 0.456| -0.401),(-0.231| -0.937| -0.263),(-0.691| -1.444| 0.329),(-0.602| -0.490| 0.434| -0.457),(1.025| -0.309| -5.093),(0.128| 0.107| 0.055| 0.985),(0.224| -0.239| 0.945),(2.128| -1.486| -0.449),(0.045| 0.084| 0.049| 0.994),1,1,None,0,0,0
0,7035978,0.0044,0.0048,(-0.554| -0.894| 0.483),(-0.652| -0.457| 0.455| -0.397),(-0.231| -0.935| -0.270),(-0.674| -1.382| 0.342),(-0.600| -0.490| 0.438| -0.455),(1.034| -0.302| -5.080),(0.127| 0.110| 0.051| 0.984),(0.231| -0.240| 0.943),(2.038| -1.345| -0.976),(0.047| 0.082| 0.045| 0.995),1,1,None,0,0,0
0,7035994,0.0046,0.0047,(-0.553| -0.895| 0.482),(-0.651| -0.457| 0.459| -0.395),(-0.237| -0.934| -0.266),(-0.682| -1.403| 0.337),(-0.599| -0.492| 0.442| -0.452),(1.045| -0.296| -5.067),(0.130| 0.109| 0.047| 0.984),(0.227| -0.246| 0.942),(2.074| -1.410| -0.794),(0.048| 0.082| 0.040| 0.995),1,1,None,0,0,0
0,7036011,0.0044,0.0047,(-0.553| -0.896| 0.481),(-0.649| -0.461| 0.460| -0.394),(-0.234| -0.935| -0.266),(-0.672| -1.374| 0.345),(-0.596| -0.495| 0.444| -0.449),(1.056| -0.291| -5.056),(0.128| 0.109| 0.044| 0.985),(0.227| -0.242| 0.943),(2.022| -1.322| -1.041),(0.049| 0.082| 0.034| 0.995),1,1,None,0,0,0
0,7036028,0.0044,0.0048,(-0.552| -0.897| 0.479),(-0.647| -0.462| 0.463| -0.392),(-0.237| -0.935| -0.264),(-0.673| -1.376| 0.344),(-0.594| -0.499| 0.447| -0.446),(1.069| -0.286| -5.046),(0.129| 0.109| 0.039| 0.985),(0.225| -0.246| 0.943),(2.027| -1.334| -1.021),(0.049| 0.083| 0.029| 0.995),1,1,None,0,0,0
0,7036044,0.0046,0.0047,(-0.551| -0.898| 0.477),(-0.643| -0.463| 0.468| -0.391),(-0.241| -0.936| -0.256),(-0.687| -1.424| 0.334),(-0.593| -0.501| 0.448| -0.444),(1.082| -0.282| -5.038),(0.130| 0.105| 0.034| 0.985),(0.216| -0.250| 0.944),(2.094| -1.450| -0.623),(0.049| 0.084| 0.025| 0.995),1,0.997,None,0,0,0
0,7036061,0.0044,0.0048,(-0.551| -0.899| 0.476),(-0.642| -0.465| 0.471| -0.388),(-0.244| -0.935| -0.257),(-0.681| -1.401| 0.338),(-0.591| -0.503| 0.450| -0.442),(1.097| -0.277| -5.031),(0.131| 0.106| 0.030| 0.985),(0.217| -0.252| 0.943),(2.068| -1.404| -0.812),(0.049| 0.084| 0.021| 0.995),1,0.999,None,0,0,0
0,7036078,0.0044,0.0045,(-0.550| -0.900| 0.474),(-0.638| -0.466| 0.474| -0.387),(-0.244| -0.937| -0.250),(-0.667| -1.350| 0.354),(-0.588| -0.506| 0.452| -0.441),(1.111| -0.273| -5.027),(0.131| 0.103| 0.025| 0.986),(0.210| -0.252| 0.945),(1.951| -1.282| -1.246),(0.047| 0.084| 0.017| 0.995),1,1,None,0,0,0
0,7036094,0.0046,0.0045,(-0.549| -0.900| 0.472),(-0.634| -0.466| 0.480| -0.387),(-0.249| -0.939| -0.239),(-0.670| -1.352| 0.357),(-0.585| -0.509| 0.454| -0.439),(1.127| -0.268| -5.024),(0.132| 0.098| 0.021| 0.986),(0.199| -0.257| 0.946),(1.925| -1.299| -1.224),(0.047| 0.084| 0.012| 0.995),1,1,None,0,0,0
0,7036111,0.0044,0.0047,(-0.549| -0.900| 0.470),(-0.634| -0.470| 0.480| -0.383),(-0.249| -0.937| -0.244),(-0.677| -1.384| 0.344),(-0.583| -0.512| 0.456| -0.436),(1.141| -0.264| -5.022),(0.132| 0.102| 0.016| 0.986),(0.204| -0.256| 0.945),(2.021| -1.369| -0.953),(0.046| 0.085| 0.007| 0.995),1,1,None,0,0,0
0,7036128,0.0046,0.0047,(-0.548| -0.900| 0.469),(-0.630| -0.470| 0.485| -0.382),(-0.252| -0.938| -0.237),(-0.696| -1.449| 0.330),(-0.580| -0.515| 0.457| -0.434),(1.155| -0.260| -5.023),(0.133| 0.099| 0.011| 0.986),(0.197| -0.260| 0.945),(2.118| -1.526| -0.412),(0.045| 0.085| 0.002| 0.995),1,1,None,0,0,0
0,7036144,0.0044,0.0047,(-0.548| -0.900| 0.467),(-0.628| -0.474| 0.486| -0.380),(-0.250| -0.938| -0.239),(-0.684| -1.411| 0.337),(-0.577| -0.519| 0.457| -0.434),(1.168| -0.256| -5.024),(0.131| 0.100| 0.007| 0.986),(0.199| -0.258| 0.946),(2.069| -1.426| -0.732),(0.042| 0.086| -0.001| 0.995),1,0.998,None,0,0,0
0,7036161,0.0044,0.0048,(-0.547| -0.899| 0.466),(-0.625| -0.476| 0.490| -0.380),(-0.250| -0.940| -0.233),(-0.681| -1.400| 0.342),(-0.575| -0.523| 0.456| -0.434),(1.180| -0.252| -5.027),(0.131| 0.097| 0.002| 0.987),(0.192| -0.258| 0.947),(2.035| -1.397| -0.822),(0.038| 0.087| -0.004| 0.995),1,1,None,0,0,0
0,7036178,0.0046,0.0047,(-0.547| -0.899| 0.464),(-0.621| -0.476| 0.494| -0.379),(-0.252| -0.941| -0.225),(-0.687| -1.420| 0.340),(-0.573| -0.526| 0.456| -0.433),(1.192| -0.249| -5.030),(0.131| 0.094| -0.002| 0.987),(0.184| -0.259| 0.948),(2.043| -1.446| -0.653),(0.036| 0.088| -0.007| 0.995),0.994,1,None,0,0,0
0,7036194,0.0044,0.0047,(-0.547| -0.899| 0.463),(-0.618| -0.477| 0.498| -0.378),(-0.254| -0.942| -0.218),(-0.668| -1.348| 0.359),(-0.572| -0.528| 0.455| -0.433),(1.202| -0.247| -5.033),(0.132| 0.091| -0.006| 0.987),(0.178| -0.261| 0.949),(1.910| -1.286| -1.260),(0.035| 0.089| -0.008| 0.995),0.992,1,None,0,0,0
0,7036211,0.0044,0.0048,(-0.546| -0.898| 0.462),(-0.616| -0.479| 0.498| -0.378),(-0.252| -0.943| -0.218),(-0.662| -1.329| 0.363),(-0.571| -0.530| 0.454| -0.433),(1.211| -0.247| -5.036),(0.130| 0.091| -0.009| 0.987),(0.177| -0.259| 0.949),(1.887| -1.232| -1.421),(0.033| 0.090| -0.009| 0.995),0.992,0.999,None,0,0,0
0,7036228,0.0044,0.0045,(-0.547| -0.898| 0.461),(-0.613| -0.477| 0.504| -0.378),(-0.257| -0.944| -0.207),(-0.659| -1.311| 0.371),(-0.571| -0.530| 0.454| -0.432),(1.219| -0.247| -5.039),(0.132| 0.086| -0.012| 0.987),(0.166| -0.263| 0.950),(1.825| -1.206| -1.573),(0.033| 0.091| -0.009| 0.995),0.99,1,None,0,0,0
0,7036244,0.0046,0.0047,(-0.547| -0.897| 0.461),(-0.614| -0.480| 0.502| -0.375),(-0.256| -0.943| -0.215),(-0.691| -1.429| 0.339),(-0.572| -0.531| 0.455| -0.430),(1.225| -0.251| -5.042),(0.132| 0.090| -0.014| 0.987),(0.174| -0.263| 0.949),(2.044| -1.486| -0.579),(0.034| 0.092| -0.011| 0.995),1,1,None,0,0,0
0,7036261,0.0046,0.0045,(-0.548| -0.897| 0.460),(-0.610| -0.480| 0.505| -0.378),(-0.253| -0.946| -0.203),(-0.670| -1.352| 0.362),(-0.573| -0.532| 0.455| -0.427),(1.230| -0.257| -5.047),(0.130| 0.085| -0.016| 0.988),(0.163| -0.260| 0.952),(1.883| -1.299| -1.226),(0.036| 0.094| -0.012| 0.995),0.999,1,None,0,0,0
0,7036278,0.0044,0.0047,(-0.548| -0.896| 0.460),(-0.610| -0.483| 0.503| -0.376),(-0.249| -0.945| -0.212),(-0.674| -1.371| 0.353),(-0.573| -0.532| 0.453| -0.427),(1.233| -0.264| -5.052),(0.128| 0.089| -0.017| 0.988),(0.172| -0.256| 0.951),(1.952| -1.336| -1.067),(0.035| 0.096| -0.012| 0.995),0.992,0.984,None,0,0,0
0,7036294,0.0045,0.0047,(-0.549| -0.895| 0.459),(-0.609| -0.485| 0.502| -0.376),(-0.247| -0.945| -0.213),(-0.677| -1.384| 0.349),(-0.573| -0.534| 0.451| -0.428),(1.234| -0.272| -5.059),(0.127| 0.090| -0.018| 0.988),(0.173| -0.254| 0.952),(1.979| -1.366| -0.959),(0.033| 0.097| -0.011| 0.995),0.99,0.969,None,0,0,0
0,7036311,0.0046,0.0048,(-0.550| -0.894| 0.459),(-0.607| -0.484| 0.504| -0.378),(-0.246| -0.947| -0.206),(-0.674| -1.369| 0.356),(-0.572| -0.536| 0.448| -0.430),(1.236| -0.279| -5.068),(0.126| 0.086| -0.019| 0.988),(0.166| -0.252| 0.953),(1.929| -1.334| -1.082),(0.028| 0.099| -0.010| 0.995),0.99,0.971,None,0,0,0
0,7036328,0.0046,0.0047,(-0.551| -0.893| 0.459),(-0.605| -0.483| 0.506| -0.380),(-0.245| -0.949| -0.199),(-0.669| -1.348| 0.364),(-0.570| -0.540| 0.445| -0.431),(1.235| -0.287| -5.079),(0.125| 0.083| -0.019| 0.988),(0.159| -0.251| 0.955),(1.870| -1.290| -1.266),(0.024| 0.101| -0.011| 0.995),0.992,0.965,None,0,0,0
0,7036344,0.0044,0.0048,(-0.552| -0.891| 0.459),(-0.605| -0.485| 0.504| -0.380),(-0.242| -0.949| -0.203),(-0.663| -1.327| 0.366),(-0.569| -0.543| 0.441| -0.432),(1.234| -0.293| -5.091),(0.124| 0.085| -0.020| 0.988),(0.163| -0.248| 0.955),(1.859| -1.244| -1.436),(0.019| 0.103| -0.011| 0.994),0.982,0.96,None,0,0,0
0,7036361,0.0046,0.0047,(-0.552| -0.890| 0.460),(-0.605| -0.485| 0.505| -0.378),(-0.246| -0.948| -0.203),(-0.681| -1.387| 0.353),(-0.568| -0.546| 0.437| -0.435),(1.232| -0.298| -5.105),(0.126| 0.085| -0.021| 0.988),(0.163| -0.252| 0.954),(1.944| -1.398| -0.934),(0.013| 0.105| -0.009| 0.994),0.983,0.959,None,0,0,0
0,7036378,0.0046,0.0046,(-0.553| -0.888| 0.460),(-0.603| -0.485| 0.506| -0.381),(-0.241| -0.950| -0.199),(-0.668| -1.342| 0.365),(-0.566| -0.548| 0.433| -0.438),(1.229| -0.302| -5.121),(0.123| 0.083| -0.021| 0.989),(0.159| -0.247| 0.956),(1.862| -1.286| -1.309),(0.008| 0.105| -0.007| 0.994),0.974,0.958,None,0,0,0
0,7036394,0.0046,0.0046,(-0.553| -0.886| 0.461),(-0.604| -0.485| 0.505| -0.380),(-0.241| -0.949| -0.201),(-0.668| -1.335| 0.365),(-0.565| -0.550| 0.429| -0.441),(1.224| -0.305| -5.139),(0.123| 0.084| -0.021| 0.989),(0.161| -0.248| 0.955),(1.860| -1.282| -1.368),(0.003| 0.106| -0.006| 0.994),0.971,0.953,None,0,0,0
0,7036411,0.0048,0.0048,(-0.554| -0.884| 0.461),(-0.604| -0.485| 0.505| -0.381),(-0.240| -0.950| -0.201),(-0.686| -1.405| 0.351),(-0.563| -0.553| 0.424| -0.444),(1.219| -0.308| -5.156),(0.123| 0.084| -0.020| 0.989),(0.161| -0.246| 0.956),(1.958| -1.436| -0.781),(-0.004| 0.108| -0.005| 0.994),0.972,0.956,None,0,0,0
0,7036428,0.0044,0.0046,(-0.554| -0.881| 0.462),(-0.606| -0.485| 0.504| -0.379),(-0.243| -0.948| -0.205),(-0.665| -1.313| 0.369),(-0.561| -0.555| 0.420| -0.448),(1.213| -0.310| -5.175),(0.124| 0.086| -0.020| 0.988),(0.165| -0.249| 0.954),(1.840| -1.256| -1.556),(-0.009| 0.109| -0.003| 0.994),0.963,0.948,None,0,0,0
0,7036444,0.0048,0.0045,(-0.554| -0.879| 0.463),(-0.603| -0.483| 0.506| -0.383),(-0.241| -0.951| -0.194),(-0.682| -1.381| 0.361),(-0.561| -0.555| 0.416| -0.452),(1.208| -0.313| -5.193),(0.123| 0.080| -0.019| 0.989),(0.154| -0.247| 0.957),(1.883| -1.399| -0.989),(-0.013| 0.109| 0.001| 0.994),0.961,0.943,None,0,0,0
0,7036461,0.0043,0.0047,(-0.555| -0.877| 0.464),(-0.607| -0.487| 0.500| -0.379),(-0.238| -0.948| -0.212),(-0.671| -1.340| 0.360),(-0.561| -0.555| 0.413| -0.455),(1.200| -0.319| -5.210),(0.122| 0.089| -0.018| 0.988),(0.172| -0.245| 0.954),(1.900| -1.314| -1.329),(-0.017| 0.108| 0.004| 0.994),0.949,0.942,None,0,0,0
0,7036478,0.0045,0.0048,(-0.556| -0.875| 0.465),(-0.608| -0.485| 0.501| -0.380),(-0.241| -0.948| -0.210),(-0.679| -1.358| 0.358),(-0.560| -0.556| 0.410| -0.457),(1.193| -0.326| -5.225),(0.124| 0.088| -0.016| 0.988),(0.170| -0.247| 0.954),(1.915| -1.374| -1.177),(-0.020| 0.109| 0.006| 0.994),0.949,0.942,None,0,0,0
0,7036494,0.0048,0.0048,(-0.557| -0.874| 0.465),(-0.600| -0.497| 0.485| -0.396),(-0.189| -0.958| -0.216),(-0.665| -1.421| 0.342),(-0.559| -0.557| 0.407| -0.460),(1.186| -0.335| -5.241),(0.098| 0.091| -0.011| 0.991),(0.178| -0.196| 0.964),(2.033| -1.269| -0.645),(-0.024| 0.109| 0.008| 0.994),0.91,0.904,None,0,0,0
0,7036511,0.0045,0.0048,(-0.559| -0.872| 0.466),(-0.582| -0.534| 0.441| -0.426),(-0.058| -0.967| -0.247),(-0.595| -1.488| 0.309),(-0.558| -0.559| 0.403| -0.463),(1.179| -0.346| -5.255),(0.033| 0.107| -0.003| 0.994),(0.213| -0.066| 0.975),(2.311| -0.697| -0.083),(-0.029| 0.110| 0.010| 0.993),0.864,0.86,None,0,0,0
0,7036528,0.0045,0.0048,(-0.560| -0.870| 0.467),(-0.560| -0.554| 0.413| -0.456),(0.042| -0.969| -0.243),(-0.536| -1.435| 0.326),(-0.557| -0.560| 0.399| -0.466),(1.173| -0.362| -5.268),(-0.017| 0.107| 0.004| 0.994),(0.213| 0.034| 0.976),(2.208| -0.195| -0.529),(-0.033| 0.111| 0.012| 0.993),0.85,0.852,None,0,0,0
0,7036544,0.0043,0.0046,(-0.563| -0.869| 0.467),(-0.559| -0.553| 0.413| -0.459),(0.046| -0.971| -0.237),(-0.538| -1.378| 0.343),(-0.557| -0.560| 0.396| -0.469),(1.170| -0.379| -5.279),(-0.019| 0.104| 0.006| 0.994),(0.207| 0.039| 0.978),(2.074| -0.210| -1.010),(-0.036| 0.111| 0.015| 0.993),0.873,0.882,None,0,0,0
0,7036561,0.0043,0.0048,(-0.565| -0.868| 0.468),(-0.562| -0.554| 0.409| -0.457),(0.046| -0.968| -0.246),(-0.538| -1.422| 0.327),(-0.556| -0.561| 0.393| -0.471),(1.166| -0.397| -5.290),(-0.018| 0.109| 0.008| 0.994),(0.217| 0.038| 0.975),(2.201| -0.215| -0.634),(-0.040| 0.111| 0.016| 0.993),0.887,0.892,None,0,0,0
0,7036578,0.0044,0.0047,(-0.567| -0.866| 0.468),(-0.563| -0.552| 0.410| -0.459),(0.046| -0.969| -0.243),(-0.537| -1.495| 0.311),(-0.554| -0.563| 0.390| -0.474),(1.165| -0.417| -5.301),(-0.018| 0.108| 0.010| 0.994),(0.213| 0.038| 0.976),(2.317| -0.213| -0.028),(-0.045| 0.112| 0.017| 0.993),0.885,0.894,None,0,0,0
0,7036594,0.0043,0.0047,(-0.570| -0.865| 0.468),(-0.564| -0.552| 0.409| -0.458),(0.044| -0.968| -0.246),(-0.544| -1.420| 0.327),(-0.552| -0.564| 0.386| -0.477),(1.165| -0.437| -5.312),(-0.017| 0.109| 0.011| 0.994),(0.217| 0.036| 0.976),(2.201| -0.266| -0.652),(-0.050| 0.111| 0.019| 0.992),0.884,0.892,None,0,0,0
0,7036611,0.0042,0.0047,(-0.572| -0.864| 0.468),(-0.563| -0.550| 0.409| -0.461),(0.046| -0.970| -0.240),(-0.545| -1.427| 0.328),(-0.550| -0.566| 0.384| -0.480),(1.167| -0.459| -5.325),(-0.018| 0.106| 0.013| 0.994),(0.211| 0.039| 0.977),(2.187| -0.272| -0.595),(-0.054| 0.111| 0.019| 0.992),0.855,0.849,None,0,0,0
0,7036628,0.0044,0.0047,(-0.575| -0.862| 0.467),(-0.562| -0.552| 0.406| -0.464),(0.056| -0.969| -0.240),(-0.543| -1.425| 0.328),(-0.546| -0.568| 0.383| -0.482),(1.170| -0.483| -5.337),(-0.022| 0.106| 0.014| 0.994),(0.211| 0.048| 0.976),(2.190| -0.252| -0.609),(-0.059| 0.110| 0.018| 0.992),0.789,0,None,0,0,0
0,7036644,0.0041,0.0045,(-0.578| -0.860| 0.467),(-0.560| -0.553| 0.404| -0.466),(0.064| -0.969| -0.239),(-0.541| -1.423| 0.328),(-0.543| -0.571| 0.380| -0.485),(1.174| -0.507| -5.352),(-0.027| 0.106| 0.015| 0.994),(0.210| 0.056| 0.976),(2.193| -0.235| -0.625),(-0.065| 0.110| 0.018| 0.992),0.723,0,None,0,0,0
0,7036661,0.0041,0.0045,(-0.581| -0.858| 0.466),(-0.558| -0.555| 0.401| -0.469),(0.074| -0.968| -0.238),(-0.538| -1.421| 0.327),(-0.539| -0.574| 0.376| -0.489),(1.181| -0.534| -5.367),(-0.031| 0.106| 0.015| 0.994),(0.210| 0.066| 0.976),(2.196| -0.216| -0.642),(-0.072| 0.110| 0.018| 0.991),0.713,0,None,0,0,0
